Sexo;Comunidades y Ciudades Autónomas;Tipo de sector;Periodo;Total
Mujeres;11 Extremadura;Empleo público;2013T3;43,2
Mujeres;11 Extremadura;Empleo público;2013T2;46,8
Mujeres;11 Extremadura;Empleo público;2013T1;47,7
Mujeres;11 Extremadura;Empleo público;2012T4;46,4
Mujeres;11 Extremadura;Empleo público;2012T3;49,1
Mujeres;11 Extremadura;Empleo público;2012T2;45,8
Mujeres;11 Extremadura;Empleo público;2012T1;51,9
Mujeres;11 Extremadura;Empleo público;2011T4;51,1
Mujeres;11 Extremadura;Empleo público;2011T3;54,9
Mujeres;11 Extremadura;Empleo público;2011T2;54,1
Mujeres;11 Extremadura;Empleo público;2011T1;57,3
Mujeres;11 Extremadura;Empleo público;2010T4;56,2
Mujeres;11 Extremadura;Empleo público;2010T3;53,9
Mujeres;11 Extremadura;Empleo público;2010T2;53,9
Mujeres;11 Extremadura;Empleo público;2010T1;53,1
Mujeres;11 Extremadura;Empleo público;2009T4;53,9
Mujeres;11 Extremadura;Empleo público;2009T3;53,8
Mujeres;11 Extremadura;Empleo público;2009T2;52,3
Mujeres;11 Extremadura;Empleo público;2009T1;54,1
Mujeres;11 Extremadura;Empleo público;2008T4;54,4
Mujeres;11 Extremadura;Empleo público;2008T3;50,4
Mujeres;11 Extremadura;Empleo público;2008T2;53,6
Mujeres;11 Extremadura;Empleo público;2008T1;56,7
Mujeres;11 Extremadura;Empleo público;2007T4;55,8
Mujeres;11 Extremadura;Empleo público;2007T3;59,2
Mujeres;11 Extremadura;Empleo público;2007T2;55,3
Mujeres;11 Extremadura;Empleo público;2007T1;55,6
Mujeres;11 Extremadura;Empleo público;2006T4;53,3
Mujeres;11 Extremadura;Empleo público;2006T3;51,6
Mujeres;11 Extremadura;Empleo público;2006T2;49,2
Mujeres;11 Extremadura;Empleo público;2006T1;50,5
Mujeres;11 Extremadura;Empleo público;2005T4;45,9
Mujeres;11 Extremadura;Empleo público;2005T3;43,9
Mujeres;11 Extremadura;Empleo público;2005T2;46,1
Mujeres;11 Extremadura;Empleo público;2005T1;45,7
Mujeres;11 Extremadura;Empleo público;2004T4;48,8
Mujeres;11 Extremadura;Empleo público;2004T3;45,9
Mujeres;11 Extremadura;Empleo público;2004T2;43,7
Mujeres;11 Extremadura;Empleo público;2004T1;43,9
Mujeres;11 Extremadura;Empleo público;2003T4;48,6
Mujeres;11 Extremadura;Empleo público;2003T3;48,1
Mujeres;11 Extremadura;Empleo público;2003T2;47,6
Mujeres;11 Extremadura;Empleo público;2003T1;44,2
Mujeres;11 Extremadura;Empleo público;2002T4;43,8
Mujeres;11 Extremadura;Empleo público;2002T3;42,1
Mujeres;11 Extremadura;Empleo público;2002T2;39,0
Mujeres;11 Extremadura;Empleo público;2002T1;38,9
Mujeres;12 Galicia;Empleo público;2023T1;116,0
Mujeres;12 Galicia;Empleo público;2022T4;115,5
Mujeres;12 Galicia;Empleo público;2022T3;115,8
Mujeres;12 Galicia;Empleo público;2022T2;113,9
Mujeres;12 Galicia;Empleo público;2022T1;117,5
Mujeres;12 Galicia;Empleo público;2021T4;117,5
Mujeres;12 Galicia;Empleo público;2021T3;119,8
Mujeres;12 Galicia;Empleo público;2021T2;116,9
Mujeres;12 Galicia;Empleo público;2021T1;118,2
Mujeres;12 Galicia;Empleo público;2020T4;117,6
Mujeres;12 Galicia;Empleo público;2020T3;113,0
Mujeres;12 Galicia;Empleo público;2020T2;113,2
Mujeres;12 Galicia;Empleo público;2020T1;111,4
Mujeres;12 Galicia;Empleo público;2019T4;112,5
Mujeres;12 Galicia;Empleo público;2019T3;112,2
Mujeres;12 Galicia;Empleo público;2019T2;111,1
Mujeres;12 Galicia;Empleo público;2019T1;112,6
Mujeres;12 Galicia;Empleo público;2018T4;111,6
Mujeres;12 Galicia;Empleo público;2018T3;108,7
Mujeres;12 Galicia;Empleo público;2018T2;111,2
Mujeres;12 Galicia;Empleo público;2018T1;108,4
Mujeres;12 Galicia;Empleo público;2017T4;109,8
Mujeres;12 Galicia;Empleo público;2017T3;107,7
Mujeres;12 Galicia;Empleo público;2017T2;104,3
Mujeres;12 Galicia;Empleo público;2017T1;100,3
Mujeres;12 Galicia;Empleo público;2016T4;101,2
Mujeres;12 Galicia;Empleo público;2016T3;104,8
Mujeres;12 Galicia;Empleo público;2016T2;102,5
Mujeres;12 Galicia;Empleo público;2016T1;104,4
Mujeres;12 Galicia;Empleo público;2015T4;103,6
Mujeres;12 Galicia;Empleo público;2015T3;101,1
Mujeres;12 Galicia;Empleo público;2015T2;98,5
Mujeres;12 Galicia;Empleo público;2015T1;99,0
Mujeres;12 Galicia;Empleo público;2014T4;102,7
Mujeres;12 Galicia;Empleo público;2014T3;102,4
Mujeres;12 Galicia;Empleo público;2014T2;101,1
Mujeres;12 Galicia;Empleo público;2014T1;102,0
Mujeres;12 Galicia;Empleo público;2013T4;99,0
Mujeres;12 Galicia;Empleo público;2013T3;99,2
Mujeres;12 Galicia;Empleo público;2013T2;94,3
Mujeres;12 Galicia;Empleo público;2013T1;93,7
Mujeres;12 Galicia;Empleo público;2012T4;98,6
Mujeres;12 Galicia;Empleo público;2012T3;102,7
Mujeres;12 Galicia;Empleo público;2012T2;104,6
Mujeres;12 Galicia;Empleo público;2012T1;111,2
Mujeres;12 Galicia;Empleo público;2011T4;109,4
Mujeres;12 Galicia;Empleo público;2011T3;111,7
Mujeres;12 Galicia;Empleo público;2011T2;112,5
Mujeres;12 Galicia;Empleo público;2011T1;112,2
Mujeres;12 Galicia;Empleo público;2010T4;111,9
Mujeres;12 Galicia;Empleo público;2010T3;113,4
Mujeres;12 Galicia;Empleo público;2010T2;111,4
Mujeres;12 Galicia;Empleo público;2010T1;108,7
Mujeres;12 Galicia;Empleo público;2009T4;105,9
Mujeres;12 Galicia;Empleo público;2009T3;110,4
Mujeres;12 Galicia;Empleo público;2009T2;104,3
Mujeres;12 Galicia;Empleo público;2009T1;100,9
Mujeres;12 Galicia;Empleo público;2008T4;102,7
Mujeres;12 Galicia;Empleo público;2008T3;109,2
Mujeres;12 Galicia;Empleo público;2008T2;111,5
Mujeres;12 Galicia;Empleo público;2008T1;111,5
Mujeres;12 Galicia;Empleo público;2007T4;108,5
Mujeres;12 Galicia;Empleo público;2007T3;104,6
Mujeres;12 Galicia;Empleo público;2007T2;104,5
Mujeres;12 Galicia;Empleo público;2007T1;99,6
Mujeres;12 Galicia;Empleo público;2006T4;100,2
Mujeres;12 Galicia;Empleo público;2006T3;100,8
Mujeres;12 Galicia;Empleo público;2006T2;101,8
Mujeres;12 Galicia;Empleo público;2006T1;107,4
Mujeres;12 Galicia;Empleo público;2005T4;106,3
Mujeres;12 Galicia;Empleo público;2005T3;97,9
Mujeres;12 Galicia;Empleo público;2005T2;94,2
Mujeres;12 Galicia;Empleo público;2005T1;91,0
Mujeres;12 Galicia;Empleo público;2004T4;92,8
Mujeres;12 Galicia;Empleo público;2004T3;90,5
Mujeres;12 Galicia;Empleo público;2004T2;87,8
Mujeres;12 Galicia;Empleo público;2004T1;90,0
Mujeres;12 Galicia;Empleo público;2003T4;90,9
Mujeres;12 Galicia;Empleo público;2003T3;92,3
Mujeres;12 Galicia;Empleo público;2003T2;88,1
Mujeres;12 Galicia;Empleo público;2003T1;86,7
Mujeres;12 Galicia;Empleo público;2002T4;83,6
Mujeres;12 Galicia;Empleo público;2002T3;78,1
Mujeres;12 Galicia;Empleo público;2002T2;80,7
Mujeres;12 Galicia;Empleo público;2002T1;78,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2023T1;302,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2022T4;307,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2022T3;292,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2022T2;287,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2022T1;285,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2021T4;283,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2021T3;290,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2021T2;272,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2021T1;296,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2020T4;291,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2020T3;278,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2020T2;272,3
Mujeres;13 Madrid, Comunidad de;Empleo público;2020T1;284,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2019T4;284,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2019T3;272,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2019T2;257,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2019T1;257,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2018T4;263,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2018T3;253,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2018T2;262,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2018T1;273,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2017T4;276,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2017T3;267,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2017T2;259,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2017T1;259,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2016T4;260,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2016T3;250,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2016T2;264,3
Mujeres;13 Madrid, Comunidad de;Empleo público;2016T1;265,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2015T4;254,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2015T3;239,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2015T2;239,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2015T1;255,3
Mujeres;13 Madrid, Comunidad de;Empleo público;2014T4;257,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2014T3;241,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2014T2;231,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2014T1;236,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2013T4;233,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2013T3;236,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2013T2;255,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2013T1;255,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2012T4;262,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2012T3;281,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2012T2;279,3
Mujeres;13 Madrid, Comunidad de;Empleo público;2012T1;275,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2011T4;284,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2011T3;289,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2011T2;299,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2011T1;292,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2010T4;292,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2010T3;279,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2010T2;259,3
Mujeres;13 Madrid, Comunidad de;Empleo público;2010T1;256,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2009T4;251,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2009T3;269,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2009T2;266,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2009T1;268,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2008T4;263,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2008T3;277,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2008T2;275,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2008T1;254,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2007T4;253,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2007T3;255,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2007T2;251,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2007T1;246,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2006T4;250,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2006T3;237,6
Mujeres;13 Madrid, Comunidad de;Empleo público;2006T2;241,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2006T1;254,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2005T4;254,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2005T3;269,4
Mujeres;13 Madrid, Comunidad de;Empleo público;2005T2;260,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2005T1;266,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2004T4;264,2
Mujeres;13 Madrid, Comunidad de;Empleo público;2004T3;256,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2004T2;246,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2004T1;236,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2003T4;228,1
Mujeres;13 Madrid, Comunidad de;Empleo público;2003T3;216,7
Mujeres;13 Madrid, Comunidad de;Empleo público;2003T2;205,5
Mujeres;13 Madrid, Comunidad de;Empleo público;2003T1;207,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2002T4;206,0
Mujeres;13 Madrid, Comunidad de;Empleo público;2002T3;204,9
Mujeres;13 Madrid, Comunidad de;Empleo público;2002T2;199,8
Mujeres;13 Madrid, Comunidad de;Empleo público;2002T1;208,8
Mujeres;14 Murcia, Región de;Empleo público;2023T1;57,4
Mujeres;14 Murcia, Región de;Empleo público;2022T4;57,5
Mujeres;14 Murcia, Región de;Empleo público;2022T3;59,9
Mujeres;14 Murcia, Región de;Empleo público;2022T2;60,0
Mujeres;14 Murcia, Región de;Empleo público;2022T1;60,2
Mujeres;14 Murcia, Región de;Empleo público;2021T4;63,8
Mujeres;14 Murcia, Región de;Empleo público;2021T3;63,5
Mujeres;14 Murcia, Región de;Empleo público;2021T2;61,4
Mujeres;14 Murcia, Región de;Empleo público;2021T1;59,1
Mujeres;14 Murcia, Región de;Empleo público;2020T4;55,9
Mujeres;14 Murcia, Región de;Empleo público;2020T3;58,1
Mujeres;14 Murcia, Región de;Empleo público;2020T2;55,9
Mujeres;14 Murcia, Región de;Empleo público;2020T1;55,5
Mujeres;14 Murcia, Región de;Empleo público;2019T4;57,0
Mujeres;14 Murcia, Región de;Empleo público;2019T3;54,9
Mujeres;14 Murcia, Región de;Empleo público;2019T2;56,3
Mujeres;14 Murcia, Región de;Empleo público;2019T1;53,1
Mujeres;14 Murcia, Región de;Empleo público;2018T4;50,1
Mujeres;14 Murcia, Región de;Empleo público;2018T3;48,3
Mujeres;14 Murcia, Región de;Empleo público;2018T2;50,3
Mujeres;14 Murcia, Región de;Empleo público;2018T1;54,5
Mujeres;14 Murcia, Región de;Empleo público;2017T4;50,1
Mujeres;14 Murcia, Región de;Empleo público;2017T3;49,6
Mujeres;14 Murcia, Región de;Empleo público;2017T2;46,2
Mujeres;14 Murcia, Región de;Empleo público;2017T1;48,5
Mujeres;14 Murcia, Región de;Empleo público;2016T4;45,9
Mujeres;14 Murcia, Región de;Empleo público;2016T3;42,3
Mujeres;14 Murcia, Región de;Empleo público;2016T2;40,5
Mujeres;14 Murcia, Región de;Empleo público;2016T1;40,6
Mujeres;14 Murcia, Región de;Empleo público;2015T4;41,1
Mujeres;14 Murcia, Región de;Empleo público;2015T3;39,5
Mujeres;14 Murcia, Región de;Empleo público;2015T2;42,7
Mujeres;14 Murcia, Región de;Empleo público;2015T1;44,4
Mujeres;14 Murcia, Región de;Empleo público;2014T4;46,7
Mujeres;14 Murcia, Región de;Empleo público;2014T3;45,6
Mujeres;14 Murcia, Región de;Empleo público;2014T2;41,7
Mujeres;14 Murcia, Región de;Empleo público;2014T1;43,6
Mujeres;14 Murcia, Región de;Empleo público;2013T4;43,5
Mujeres;14 Murcia, Región de;Empleo público;2013T3;45,1
Mujeres;14 Murcia, Región de;Empleo público;2013T2;44,0
Mujeres;14 Murcia, Región de;Empleo público;2013T1;45,9
Mujeres;14 Murcia, Región de;Empleo público;2012T4;45,6
Mujeres;14 Murcia, Región de;Empleo público;2012T3;47,2
Mujeres;14 Murcia, Región de;Empleo público;2012T2;48,8
Mujeres;14 Murcia, Región de;Empleo público;2012T1;48,1
Mujeres;14 Murcia, Región de;Empleo público;2011T4;50,9
Mujeres;14 Murcia, Región de;Empleo público;2011T3;56,2
Mujeres;14 Murcia, Región de;Empleo público;2011T2;52,2
Mujeres;14 Murcia, Región de;Empleo público;2011T1;52,0
Mujeres;14 Murcia, Región de;Empleo público;2010T4;54,1
Mujeres;14 Murcia, Región de;Empleo público;2010T3;49,4
Mujeres;14 Murcia, Región de;Empleo público;2010T2;50,3
Mujeres;14 Murcia, Región de;Empleo público;2010T1;48,9
Mujeres;14 Murcia, Región de;Empleo público;2009T4;47,9
Mujeres;14 Murcia, Región de;Empleo público;2009T3;47,6
Mujeres;14 Murcia, Región de;Empleo público;2009T2;50,6
Mujeres;14 Murcia, Región de;Empleo público;2009T1;49,1
Mujeres;14 Murcia, Región de;Empleo público;2008T4;46,5
Mujeres;14 Murcia, Región de;Empleo público;2008T3;47,3
Mujeres;14 Murcia, Región de;Empleo público;2008T2;47,3
Mujeres;14 Murcia, Región de;Empleo público;2008T1;45,5
Mujeres;14 Murcia, Región de;Empleo público;2007T4;39,4
Mujeres;14 Murcia, Región de;Empleo público;2007T3;39,2
Mujeres;14 Murcia, Región de;Empleo público;2007T2;38,3
Mujeres;14 Murcia, Región de;Empleo público;2007T1;36,6
Mujeres;14 Murcia, Región de;Empleo público;2006T4;37,3
Mujeres;14 Murcia, Región de;Empleo público;2006T3;36,5
Mujeres;14 Murcia, Región de;Empleo público;2006T2;35,1
Mujeres;14 Murcia, Región de;Empleo público;2006T1;36,6
Mujeres;14 Murcia, Región de;Empleo público;2005T4;37,0
Mujeres;14 Murcia, Región de;Empleo público;2005T3;36,8
Mujeres;14 Murcia, Región de;Empleo público;2005T2;36,1
Mujeres;14 Murcia, Región de;Empleo público;2005T1;34,5
Mujeres;14 Murcia, Región de;Empleo público;2004T4;36,4
Mujeres;14 Murcia, Región de;Empleo público;2004T3;38,5
Mujeres;14 Murcia, Región de;Empleo público;2004T2;35,9
Mujeres;14 Murcia, Región de;Empleo público;2004T1;36,8
Mujeres;14 Murcia, Región de;Empleo público;2003T4;38,4
Mujeres;14 Murcia, Región de;Empleo público;2003T3;36,7
Mujeres;14 Murcia, Región de;Empleo público;2003T2;39,0
Mujeres;14 Murcia, Región de;Empleo público;2003T1;37,7
Mujeres;14 Murcia, Región de;Empleo público;2002T4;38,9
Mujeres;14 Murcia, Región de;Empleo público;2002T3;38,0
Mujeres;14 Murcia, Región de;Empleo público;2002T2;37,0
Mujeres;14 Murcia, Región de;Empleo público;2002T1;35,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2023T1;31,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2022T4;32,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2022T3;32,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2022T2;30,2
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2022T1;30,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2021T4;31,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2021T3;32,1
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2021T2;28,8
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2021T1;25,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2020T4;28,2
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2020T3;30,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2020T2;28,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2020T1;29,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2019T4;31,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2019T3;29,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2019T2;28,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2019T1;29,1
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2018T4;29,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2018T3;27,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2018T2;27,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2018T1;26,1
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2017T4;24,8
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2017T3;25,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2017T2;26,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2017T1;25,8
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2016T4;26,2
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2016T3;27,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2016T2;26,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2016T1;24,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2015T4;23,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2015T3;24,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2015T2;24,0
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2015T1;24,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2014T4;25,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2014T3;26,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2014T2;25,8
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2014T1;26,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2013T4;26,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2013T3;26,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2013T2;23,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2013T1;22,5
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2012T4;24,3
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2012T3;23,6
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2012T2;23,0
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2012T1;24,1
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2011T4;23,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2011T3;23,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2011T2;24,7
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2011T1;24,1
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2010T4;24,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2010T3;22,4
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2010T2;22,2
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2010T1;23,0
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2009T4;20,9
Mujeres;15 Navarra, Comunidad Foral de;Empleo público;2009T3;21,1
